Gender,Age,Type of Injury,Area,Type of Vehicle,Incidents
Mænd,0-17 år,Dræbte,Region Hovedstaden,Almindelig personbil,2
Mænd,0-17 år,Dræbte,Region Hovedstaden,Taxi,0
Mænd,0-17 år,Dræbte,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Dræbte,Region Hovedstaden,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Hovedstaden,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Hovedstaden,Bus,0
Mænd,0-17 år,Dræbte,Region Hovedstaden,Motorcykel,0
Mænd,0-17 år,Dræbte,Region Hovedstaden,Knallert,0
Mænd,0-17 år,Dræbte,Region Hovedstaden,Knallert,1
Mænd,0-17 år,Dræbte,Region Hovedstaden,Cykel,3
Mænd,0-17 år,Dræbte,Region Hovedstaden,Fodgænger,1
Mænd,0-17 år,Dræbte,Region Hovedstaden,Andre,0
Mænd,0-17 år,Dræbte,Region Sjælland,Almindelig personbil,1
Mænd,0-17 år,Dræbte,Region Sjælland,Taxi,0
Mænd,0-17 år,Dræbte,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Dræbte,Region Sjælland,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Sjælland,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Sjælland,Bus,0
Mænd,0-17 år,Dræbte,Region Sjælland,Motorcykel,0
Mænd,0-17 år,Dræbte,Region Sjælland,Knallert,0
Mænd,0-17 år,Dræbte,Region Sjælland,Knallert,0
Mænd,0-17 år,Dræbte,Region Sjælland,Cykel,0
Mænd,0-17 år,Dræbte,Region Sjælland,Fodgænger,1
Mænd,0-17 år,Dræbte,Region Sjælland,Andre,0
Mænd,0-17 år,Dræbte,Region Syddanmark,Almindelig personbil,2
Mænd,0-17 år,Dræbte,Region Syddanmark,Taxi,0
Mænd,0-17 år,Dræbte,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Dræbte,Region Syddanmark,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Syddanmark,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Syddanmark,Bus,0
Mænd,0-17 år,Dræbte,Region Syddanmark,Motorcykel,0
Mænd,0-17 år,Dræbte,Region Syddanmark,Knallert,0
Mænd,0-17 år,Dræbte,Region Syddanmark,Knallert,1
Mænd,0-17 år,Dræbte,Region Syddanmark,Cykel,0
Mænd,0-17 år,Dræbte,Region Syddanmark,Fodgænger,1
Mænd,0-17 år,Dræbte,Region Syddanmark,Andre,0
Mænd,0-17 år,Dræbte,Region Midtjylland,Almindelig personbil,4
Mænd,0-17 år,Dræbte,Region Midtjylland,Taxi,0
Mænd,0-17 år,Dræbte,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Dræbte,Region Midtjylland,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Midtjylland,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Midtjylland,Bus,0
Mænd,0-17 år,Dræbte,Region Midtjylland,Motorcykel,1
Mænd,0-17 år,Dræbte,Region Midtjylland,Knallert,0
Mænd,0-17 år,Dræbte,Region Midtjylland,Knallert,1
Mænd,0-17 år,Dræbte,Region Midtjylland,Cykel,0
Mænd,0-17 år,Dræbte,Region Midtjylland,Fodgænger,0
Mænd,0-17 år,Dræbte,Region Midtjylland,Andre,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Almindelig personbil,1
Mænd,0-17 år,Dræbte,Region Nordjylland,Taxi,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Bus,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Motorcykel,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Knallert,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Knallert,1
Mænd,0-17 år,Dræbte,Region Nordjylland,Cykel,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Fodgænger,0
Mænd,0-17 år,Dræbte,Region Nordjylland,Andre,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil,10
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Taxi,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.,1
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Bus,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel,1
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert,1
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert,15
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel,31
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Fodgænger,22
Mænd,0-17 år,Alvorligt tilskadekomne,Region Hovedstaden,Andre,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Almindelig personbil,8
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Taxi,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Bus,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Motorcykel,2
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Knallert,2
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Knallert,29
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Cykel,12
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Fodgænger,13
Mænd,0-17 år,Alvorligt tilskadekomne,Region Sjælland,Andre,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Almindelig personbil,10
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Taxi,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Bus,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Motorcykel,3
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Knallert,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Knallert,34
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Cykel,13
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger,11
Mænd,0-17 år,Alvorligt tilskadekomne,Region Syddanmark,Andre,4
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil,17
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Taxi,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Bus,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Motorcykel,5
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Knallert,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Knallert,38
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Cykel,29
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger,13
Mænd,0-17 år,Alvorligt tilskadekomne,Region Midtjylland,Andre,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil,5
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Taxi,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Bus,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Motorcykel,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Knallert,0
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Knallert,22
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Cykel,7
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Fodgænger,6
Mænd,0-17 år,Alvorligt tilskadekomne,Region Nordjylland,Andre,0
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Almindelig personbil,8
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Taxi,0
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Bus,0
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Motorcykel,0
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Knallert,0
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Knallert,4
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Cykel,13
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger,14
Mænd,0-17 år,Lettere tilskadekomne,Region Hovedstaden,Andre,0
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil,8
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Taxi,0
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,2
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Bus,0
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Motorcykel,0
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Knallert,1
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Knallert,9
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Cykel,7
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Fodgænger,2
Mænd,0-17 år,Lettere tilskadekomne,Region Sjælland,Andre,0
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil,9
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Taxi,0
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Bus,0
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Motorcykel,0
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Knallert,1
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Knallert,8
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Cykel,9
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Fodgænger,6
Mænd,0-17 år,Lettere tilskadekomne,Region Syddanmark,Andre,0
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil,14
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Taxi,0
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Bus,0
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Motorcykel,2
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Knallert,0
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Knallert,9
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Cykel,16
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Fodgænger,7
Mænd,0-17 år,Lettere tilskadekomne,Region Midtjylland,Andre,0
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil,17
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Taxi,0
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.,0
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.,0
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Bus,0
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Motorcykel,1
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Knallert,1
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Knallert,8
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Cykel,8
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Fodgænger,6
Mænd,0-17 år,Lettere tilskadekomne,Region Nordjylland,Andre,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Almindelig personbil,3
Mænd,18-24 år,Dræbte,Region Hovedstaden,Taxi,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Varebil 0-3.500 kg.,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Lastbil over 3.500 kg.,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Bus,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Motorcykel,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Knallert,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Knallert,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Cykel,0
Mænd,18-24 år,Dræbte,Region Hovedstaden,Fodgænger,2
Mænd,18-24 år,Dræbte,Region Hovedstaden,Andre,0
Mænd,18-24 år,Dræbte,Region Sjælland,Almindelig personbil,4
Mænd,18-24 år,Dræbte,Region Sjælland,Taxi,0
Mænd,18-24 år,Dræbte,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Dræbte,Region Sjælland,Varebil 0-3.500 kg.,0
Mænd,18-24 år,Dræbte,Region Sjælland,Lastbil over 3.500 kg.,0
Mænd,18-24 år,Dræbte,Region Sjælland,Bus,0
Mænd,18-24 år,Dræbte,Region Sjælland,Motorcykel,1
Mænd,18-24 år,Dræbte,Region Sjælland,Knallert,0
Mænd,18-24 år,Dræbte,Region Sjælland,Knallert,1
Mænd,18-24 år,Dræbte,Region Sjælland,Cykel,0
Mænd,18-24 år,Dræbte,Region Sjælland,Fodgænger,0
Mænd,18-24 år,Dræbte,Region Sjælland,Andre,0
Mænd,18-24 år,Dræbte,Region Syddanmark,Almindelig personbil,10
Mænd,18-24 år,Dræbte,Region Syddanmark,Taxi,0
Mænd,18-24 år,Dræbte,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Dræbte,Region Syddanmark,Varebil 0-3.500 kg.,0
Mænd,18-24 år,Dræbte,Region Syddanmark,Lastbil over 3.500 kg.,0
Mænd,18-24 år,Dræbte,Region Syddanmark,Bus,0
Mænd,18-24 år,Dræbte,Region Syddanmark,Motorcykel,3
Mænd,18-24 år,Dræbte,Region Syddanmark,Knallert,0
Mænd,18-24 år,Dræbte,Region Syddanmark,Knallert,0
Mænd,18-24 år,Dræbte,Region Syddanmark,Cykel,0
Mænd,18-24 år,Dræbte,Region Syddanmark,Fodgænger,1
Mænd,18-24 år,Dræbte,Region Syddanmark,Andre,0
Mænd,18-24 år,Dræbte,Region Midtjylland,Almindelig personbil,6
Mænd,18-24 år,Dræbte,Region Midtjylland,Taxi,0
Mænd,18-24 år,Dræbte,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Dræbte,Region Midtjylland,Varebil 0-3.500 kg.,1
Mænd,18-24 år,Dræbte,Region Midtjylland,Lastbil over 3.500 kg.,0
Mænd,18-24 år,Dræbte,Region Midtjylland,Bus,0
Mænd,18-24 år,Dræbte,Region Midtjylland,Motorcykel,3
Mænd,18-24 år,Dræbte,Region Midtjylland,Knallert,0
Mænd,18-24 år,Dræbte,Region Midtjylland,Knallert,0
Mænd,18-24 år,Dræbte,Region Midtjylland,Cykel,1
Mænd,18-24 år,Dræbte,Region Midtjylland,Fodgænger,0
Mænd,18-24 år,Dræbte,Region Midtjylland,Andre,0
Mænd,18-24 år,Dræbte,Region Nordjylland,Almindelig personbil,6
Mænd,18-24 år,Dræbte,Region Nordjylland,Taxi,0
Mænd,18-24 år,Dræbte,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Dræbte,Region Nordjylland,Varebil 0-3.500 kg.,0
Mænd,18-24 år,Dræbte,Region Nordjylland,Lastbil over 3.500 kg.,0
Mænd,18-24 år,Dræbte,Region Nordjylland,Bus,0
Mænd,18-24 år,Dræbte,Region Nordjylland,Motorcykel,1
Mænd,18-24 år,Dræbte,Region Nordjylland,Knallert,0
Mænd,18-24 år,Dræbte,Region Nordjylland,Knallert,0
Mænd,18-24 år,Dræbte,Region Nordjylland,Cykel,0
Mænd,18-24 år,Dræbte,Region Nordjylland,Fodgænger,1
Mænd,18-24 år,Dræbte,Region Nordjylland,Andre,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil,43
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Taxi,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.,1
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.,2
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Bus,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel,25
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert,2
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel,51
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Fodgænger,19
Mænd,18-24 år,Alvorligt tilskadekomne,Region Hovedstaden,Andre,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Almindelig personbil,36
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Taxi,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,5
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Bus,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Motorcykel,13
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Knallert,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Knallert,8
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Cykel,11
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Fodgænger,1
Mænd,18-24 år,Alvorligt tilskadekomne,Region Sjælland,Andre,1
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Almindelig personbil,41
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Taxi,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.,4
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.,1
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Bus,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Motorcykel,9
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Knallert,2
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Knallert,6
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Cykel,12
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger,5
Mænd,18-24 år,Alvorligt tilskadekomne,Region Syddanmark,Andre,1
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil,68
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Taxi,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.,1
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.,1
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Bus,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Motorcykel,17
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Knallert,2
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Knallert,7
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Cykel,22
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger,3
Mænd,18-24 år,Alvorligt tilskadekomne,Region Midtjylland,Andre,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil,40
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Taxi,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.,1
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Bus,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Motorcykel,10
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Knallert,0
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Knallert,4
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Cykel,5
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Fodgænger,5
Mænd,18-24 år,Alvorligt tilskadekomne,Region Nordjylland,Andre,3
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Almindelig personbil,39
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Taxi,0
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.,2
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.,2
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Bus,0
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Motorcykel,5
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Knallert,0
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Knallert,7
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Cykel,19
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger,12
Mænd,18-24 år,Lettere tilskadekomne,Region Hovedstaden,Andre,0
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil,26
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Taxi,0
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,1
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,0
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Bus,0
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Motorcykel,2
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Knallert,2
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Knallert,2
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Cykel,5
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Fodgænger,2
Mænd,18-24 år,Lettere tilskadekomne,Region Sjælland,Andre,0
Mænd,18-24 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil,41
Mænd,18-24 år,Lettere tilskadekomne,Region Syddanmark,Taxi,0
Mænd,18-24 år,Lettere tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
